jogador_id,steam_id,rank_atual
8725,76561198051255821,9
8726,76561198032331770,7
8727,76561198073521606,9
8728,76561198099614865,9
8729,76561198180155662,9
8730,76561198156298055,10
8731,76561198093892220,10
8732,76561198124118711,9
8733,76561198058489080,7
8734,76561198171383845,8
8735,76561197990783707,15
8736,76561198125850572,13
8737,76561198169305702,15
8738,76561198325776816,15
8739,76561198281815484,14
8740,76561198018075323,15
8741,76561198129272305,15
8742,76561198128704213,14
8743,76561198013078496,15
8744,76561198070915290,15
8745,76561198123381491,9
8746,76561198119502023,10
8747,76561198235024160,9
8748,76561198084672807,9
8749,76561198239253884,9
8750,76561198122865447,10
8751,76561198132990098,8
8752,76561198247810484,9
8753,76561198292120530,15
8754,76561198050139747,13
8755,76561198004243065,16
8756,76561198115790942,15
8757,76561198055584703,17
8758,76561198371808235,13
8759,76561198037764732,16
8760,76561198158680508,16
8761,76561198018039101,13
8762,76561198371908781,14
8763,76561198366320751,11
8764,76561198302978273,11
8765,76561198061976722,12
8766,76561198028237855,9
8767,76561198343454656,11
8768,76561198296515938,10
8769,76561198243125520,10
8770,76561198300731124,12
8771,76561198345332694,11
8772,76561198156764958,0
8773,76561198206872941,14
8774,76561198192653501,13
8775,76561198000173113,13
8776,76561197991200506,14
8777,76561198317592942,12
8778,76561198052232121,14
8779,76561198140191755,14
8780,76561198013329102,12
8781,76561198274240657,14
8782,76561198074951504,10
8783,76561198185814989,10
8784,76561198275463852,10
8785,76561198157410726,10
8786,76561198002281977,10
8787,76561198123844903,10
8788,76561197991052806,9
8789,76561198133771193,10
8790,76561198013834524,10
8791,76561198126839163,10
8792,76561198098390628,11
8793,76561197996936150,10
8794,76561198116886693,10
8795,76561197978234716,10
8796,76561198153003410,10
8797,76561198127329791,15
8798,76561198118841068,15
8799,76561198035467590,15
8800,76561197960872350,14
8801,76561197963581589,15
8802,76561198329580854,8
8803,76561198255771773,9
8804,76561198257806540,9
8805,76561198007427108,8
8806,76561198001684797,9
8807,76561198071359736,10
8808,76561198203179104,14
8809,76561198248725406,14
8810,76561198169853169,13
8811,76561198376666534,14
8812,76561198168400178,11
8813,76561198036496305,14
8814,76561198097286096,12
8815,76561198313632463,15
8816,76561198031923186,14
8817,76561198320823503,14
8818,76561198067527777,11
8819,76561198077978722,9
8820,76561198169372366,14
8821,76561198030835721,13
8822,76561198257220114,13
8823,76561198123789268,13
8824,76561198065350259,14
8825,76561198015810652,11
8826,76561198302626299,11
8827,76561198018825001,11
8828,76561198050666608,11
8829,76561198127471199,11
8830,76561198026325245,12
8831,76561198047224469,11
8832,76561198094866798,11
8833,76561198072227500,12
8834,76561198104450463,12
8835,76561198138655749,8
8836,76561198090341655,9
8837,76561198055558339,8
8838,76561197987945124,9
8839,76561198173961959,9
8840,76561198405597234,8
8841,76561198345907534,14
8842,76561198173040618,14
8843,76561197960367700,15
8844,76561198207735275,14
8845,76561198198957418,15
8846,76561198280998983,15
8847,76561197988576637,14
8848,76561198390330007,9
8849,76561198327797511,11
8850,76561198201433571,10
8851,76561198332646760,10
8852,76561198359529433,10
8853,76561198209589548,11
8854,76561198382767138,11
8855,76561198322310674,10
8856,76561198313451684,10
8857,76561198344204145,9
8858,76561198308189900,10
8859,76561198386793437,10
8860,76561198374047774,11
8861,76561198030369970,11
8862,76561198169131038,16
8863,76561198053757126,13
8864,76561198130419870,11
8865,76561198048381559,15
8866,76561198156821608,13
8867,76561198030874268,13
8868,76561198260668656,10
8869,76561198282774815,9
8870,76561198166511597,10
8871,76561198218796275,10
8872,76561198188485467,9
8873,76561198084978632,11
8874,76561197992656477,11
8875,76561198162400008,14
8876,76561198039636509,12
8877,76561198210127268,13
8878,76561198071510809,9
8879,76561198110817365,15
8880,76561198069136378,14
8881,76561198277870014,8
8882,76561198205987296,9
8883,76561198378082107,11
8884,76561198337604979,8
8885,76561198345717737,10
8886,76561198125484531,9
8887,76561198152804485,10
8888,76561198200242563,10
8889,76561198157770412,10
8890,76561198338704986,10
8891,76561198377816791,10
8892,76561198260543545,11
8893,76561197972349385,10
8894,76561198384336739,10
8895,76561198069251229,10
8896,76561198090832573,9
8897,76561198026651282,5
8898,76561198157545258,6
8899,76561198108730783,11
8900,76561198161337871,10
8901,76561197971553536,12
8902,76561198067385164,9
8903,76561198088326933,9
8904,76561198084718749,11
8905,76561198115994149,10
8906,76561198140124146,10
8907,76561198110927678,9
8908,76561198398346051,12
8909,76561198250379752,11
8910,76561198306552000,10
8911,76561198329525078,13
8912,76561197987320705,11
8913,76561198084014780,13
8914,76561198353681099,9
8915,76561198238360384,12
8916,76561198091647263,9
8917,76561198287708531,8
8918,76561198262835036,12
8919,76561197979240286,12
8920,76561198206527700,11
8921,76561197999675506,12
8922,76561198017657016,11
8923,76561198142223614,12
8924,76561198100949187,12
8925,76561198069049454,12
8926,76561198132234941,12
8927,76561198081894647,12
8928,76561198216497025,13
8929,76561197980135661,13
8930,76561198061126256,13
8931,76561198263430617,13
8932,76561198055475281,13
8933,76561198371081947,12
8934,76561198013991551,13
8935,76561198214270749,13
8936,76561198287611589,13
8937,76561198192998865,12
8938,76561198272303845,8
8939,76561198357885737,5
8940,76561198043895992,10
8941,76561198342338817,9
8942,76561198275114120,8
8943,76561198032987203,10
8944,76561198176870029,7
8945,76561198082211319,8
8946,76561198213729969,4
8947,76561198088915178,8
8948,76561197962563662,8
8949,76561198176972914,8
8950,76561198214397065,9
8951,76561198121099667,9
8952,76561198064773518,7
8953,76561198014275696,8
8954,76561198250880776,8
8955,76561198199202455,7
8956,76561198072275826,8
8957,76561198367456280,7
8958,76561198197725715,5
8959,76561198344389611,9
8960,76561198368531622,9
8961,76561198077398419,0
8962,76561198002331219,9
8963,76561198083227834,10
8964,76561198113846791,9
8965,76561198278882587,10
8966,76561198352029214,9
8967,76561198128854195,12
8968,76561198055567604,11
8969,76561198101637997,7
8970,76561198064178425,8
8971,76561198058479341,10
8972,76561198361900574,12
8973,76561198101084117,11
8974,76561198303361694,12
8975,76561198155649771,10
8976,76561198127715717,10
8977,76561198401115875,0
8978,76561198363868282,7
8979,76561198073254841,11
8980,76561198406049325,10
8981,76561198193854463,13
8982,76561198163155962,5
8983,76561198308519717,11
8984,76561198125839710,6
8985,76561198056462574,8
8986,76561198108873940,9
8987,76561198329136674,15
8988,76561198097448723,16
8989,76561198198196334,16
8990,76561198182379355,16
8991,76561198212536960,16
8992,76561197999802285,17
8993,76561198119500967,17
8994,76561198030830231,17
8995,76561198177649526,16
8996,76561198197841733,14
8997,76561198335195966,9
8998,76561198300900026,9
8999,76561198109166696,8
9000,76561198220194476,10
9001,76561198166973037,9
9002,76561198127458400,10
9003,76561198061949409,9
9004,76561198178154786,10
9005,76561198340596928,10
9006,76561198047165244,9
9007,76561197981251541,15
9008,76561197990132220,15
9009,76561197996451027,14
9010,76561198378502282,14
9011,76561198345297277,15
9012,76561198021776476,15
9013,76561197961297543,14
9014,76561197972605337,14
9015,76561198220377565,15
9016,76561198196365415,13
9017,76561197995507195,12
9018,76561198095386024,13
9019,76561198311511221,13
9020,76561198178731330,12
9021,76561197986544672,13
9022,76561198015394373,14
9023,76561198322774842,13
9024,76561198307736497,8
9025,76561198140296189,12
9026,76561198165739264,10
9027,76561198144524454,10
9028,76561198091043043,1
9029,76561198189408501,9
9030,76561198232256368,7
9031,76561198217023207,0
9032,76561198356338912,2
9033,76561198346989547,14
9034,76561198074566681,13
9035,76561198386643543,14
9036,76561197967219294,16
9037,76561198280627940,13
9038,76561197986559470,8
9039,76561198148659847,6
9040,76561197989842731,9
9041,76561198019447090,9
9042,76561198069062132,6
9043,76561198102693193,0
9044,76561198132316041,9
9045,76561198053418400,9
9046,76561198326371299,9
9047,76561198409376013,8
9048,76561198164243402,13
9049,76561197995967620,12
9050,76561198022088377,13
9051,76561198050636022,12
9052,76561198346473800,12
9053,76561198092866466,11
9054,76561198105508078,13
9055,76561198091842444,12
9056,76561198117204717,10
9057,76561198337202457,9
9058,76561198074533295,12
9059,76561198095147422,11
9060,76561198118850625,10
9061,76561198286286714,10
9062,76561198068562846,8
9063,76561198061179900,9
9064,76561198290452389,10
9065,76561197993917651,7
9066,76561198295496769,9
9067,76561198031080723,7
9068,76561197965500281,7
9069,76561197960488729,8
9070,76561198060270092,9
9071,76561197961353124,0
9072,76561198060029306,14
9073,76561198209932284,15
9074,76561198039813998,13
9075,76561198259371276,14
9076,76561198184228537,12
9077,76561198062088615,13
9078,76561198042058713,14
9079,76561198131653627,14
9080,76561198255088634,14
9081,76561198241940294,12
9082,76561198262635154,14
9083,76561198276188041,15
9084,76561198181308122,14
9085,76561198173377799,11
9086,76561198076826721,16
9087,76561198008874262,15
9088,76561198257363965,15
9089,76561197960311681,15
9090,76561198184999753,15
9091,76561198012289915,15
9092,76561198118469688,15
9093,76561198256827416,16
9094,76561198083563603,12
9095,76561197968430391,15
9096,76561198115768715,12
9097,76561197982049297,10
9098,76561198149508769,17
9099,76561198378475662,10
9100,76561198251185124,9
9101,76561198035902655,14
9102,76561198208098657,11
9103,76561198204385179,5
9104,76561198347588900,12
9105,76561198202324583,12
9106,76561198152814059,9
9107,76561198012115338,9
9108,76561198059293299,15
9109,76561198160633462,17
9110,76561198057461236,16
9111,76561198216836649,15
9112,76561198040855851,16
9113,76561198049892144,15
9114,76561198167440744,16
9115,76561198354748789,15
9116,76561198253635108,16
9117,76561198353593040,17
9118,76561198065085446,15
9119,76561198304828918,16
9120,76561198005209852,15
9121,76561198147736813,16
9122,76561198051411088,14
9123,76561198015427365,15
9124,76561198024707317,16
9125,76561197981399152,15
9126,76561198013682516,10
9127,76561198138989832,9
9128,76561197991444742,9
9129,76561198040533746,9
9130,76561198029778507,9
9131,76561197960827249,10
9132,76561198370593496,9
9133,76561198020905264,7
9134,76561198254855955,9
9135,76561198396667696,9
9136,76561198116792975,13
9137,76561198078958929,12
9138,76561198270992717,13
9139,76561198208662315,13
9140,76561198049945016,13
9141,76561198155115183,15
9142,76561198040389676,12
9143,76561197979681305,13
9144,76561198170632937,14
9145,76561198020615374,13
9146,76561198155931406,14
9147,76561198137491401,14
9148,76561198066672045,13
9149,76561198031478167,14
9150,76561197987697616,15
9151,76561198162677769,14
9152,76561198075849282,14
9153,76561198002154233,16
9154,76561198129211418,12
9155,76561198388710969,15
9156,76561198045149055,16
9157,76561198219271175,12
9158,76561198191052102,16
9159,76561198131775236,12
9160,76561198358395898,13
9161,76561198182244586,13
9162,76561198157817290,14
9163,76561198284438605,16
9164,76561197996961086,16
9165,76561197964923478,13
9166,76561198126020730,14
9167,76561198167217470,13
9168,76561197989560162,13
9169,76561198073585417,14
9170,76561198159416652,13
9171,76561197961207044,13
9172,76561198071347427,14
9173,76561198084183588,14
9174,76561197997214045,14
9175,76561198208073588,10
9176,76561198037511912,9
9177,76561198062222075,10
9178,76561198097602089,10
9179,76561198250664650,10
9180,76561198059683304,14
9181,76561198051774541,13
9182,76561198401414285,13
9183,76561198126563245,12
9184,76561198401547665,14
9185,76561198385667201,11
9186,76561198044247693,13
9187,76561198055568177,14
9188,76561198047734028,12
9189,76561198159554374,13
9190,76561198315713953,10
9191,76561198307653208,9
9192,76561198153340349,10
9193,76561198347735313,9
9194,76561198145946796,9
9195,76561198292086431,10
9196,76561198402366100,10
9197,76561198298460265,11
9198,76561198075489718,9
9199,76561198280094312,11
9200,76561198237165860,8
9201,76561198175011989,10
9202,76561198128614716,11
9203,76561198292332086,10
9204,76561198121199572,10
9205,76561198079255098,9
9206,76561198046915724,10
9207,76561198078268139,10
9208,76561198070095256,10
9209,76561198127601911,10
9210,76561198029567462,10
9211,76561198075387624,10
9212,76561198333846826,10
9213,76561198127542287,10
9214,76561198369762536,8
9215,76561198095053353,11
9216,76561198136532526,11
9217,76561198250776634,11
9218,76561198101088839,10
9219,76561198055402960,11
9220,76561198119821911,11
9221,76561198219898092,11
9222,76561198032180078,11
9223,76561198106461431,11
9224,76561198244521438,8
9225,76561198060142989,9
9226,76561198138792078,9
9227,76561198064696031,8
9228,76561198302799934,9
9229,76561198323263497,9
9230,76561198375882209,9
9231,76561198201648091,8
9232,76561198265290594,8
9233,76561198151992454,12
9234,76561198010142349,11
9235,76561198325439950,11
9236,76561198057287139,10
9237,76561198196482298,12
9238,76561198099871526,12
9239,76561198139658732,13
9240,76561198306224495,11
9241,76561198066942983,12
9242,76561198202850055,10
9243,76561198242968672,11
9244,76561198296742715,11
9245,76561198364906920,11
9246,76561198314910365,12
9247,76561198076164154,11
9248,76561198391354068,11
9249,76561198116446531,11
9250,76561198167441370,13
9251,76561198211266181,11
9252,76561198242691866,11
9253,76561198158126136,10
9254,76561198123261058,11
9255,76561198157042633,11
9256,76561198362667100,9
9257,76561198118426140,10
9258,76561198133208437,11
9259,76561198374580595,14
9260,76561198027338658,14
9261,76561198235113148,15
9262,76561198234764344,17
9263,76561198166349582,13
9264,76561198141255396,13
9265,76561198093958135,15
9266,76561198303547328,15
9267,76561198040684708,0
9268,76561198078913178,12
9269,76561198359587951,9
9270,76561198369873741,12
9271,76561198172575694,11
9272,76561198343761308,13
9273,76561198373085733,11
9274,76561197998389347,10
9275,76561198743646270,14
9276,76561198219481943,12
9277,76561198374149912,12
9278,76561198234307468,14
9279,76561198056554269,15
9280,76561198114770252,15
9281,76561198141452456,15
9282,76561198164927073,16
9283,76561198150858344,16
9284,76561198219412796,16
9285,76561198216572440,15
9286,76561198072036252,15
9287,76561198047856941,15
9288,76561198221113368,14
9289,76561198366328027,14
9290,76561198062713497,14
9291,76561198200563413,14
9292,76561198257857659,14
9293,76561198131720135,13
9294,76561198145319668,14
9295,76561198201957751,12
9296,76561198074514914,13
9297,76561198015303314,14
9298,76561198071350735,10
9299,76561198308273107,10
9300,76561198377834726,9
9301,76561198010614097,10
9302,76561198360657490,10
9303,76561198213583213,10
9304,76561198279956283,9
9305,76561198377844398,10
9306,76561198380526188,11
9307,76561198048266928,14
9308,76561198189200362,15
9309,76561198240188366,15
9310,76561198074293890,14
9311,76561198103974627,14
9312,76561198399904601,11
9313,76561198083993056,11
9314,76561198034082366,11
9315,76561198203833651,0
9316,76561198386458755,9
9317,76561198294872205,10
9318,76561198363459966,10
9319,76561198086902724,10
9320,76561198124813566,10
9321,76561198301780762,11
9322,76561198339544435,11
9323,76561198286103628,10
9324,76561198079087140,10
9325,76561197997718669,9
9326,76561198376391721,9
9327,76561198215629541,9
9328,76561198209775643,10
9329,76561198084728060,8
9330,76561198042727277,10
9331,76561198421455103,0
9332,76561198260026763,8
9333,76561198228675184,10
9334,76561198422860215,0
9335,76561198366482666,9
9336,76561198155754912,17
9337,76561198062391040,17
9338,76561197972228779,16
9339,76561198262209245,13
9340,76561198073769863,16
9341,76561197993125334,17
9342,76561198043595406,17
9343,76561198148861194,17
9344,76561198202019971,16
9345,76561198059306164,18
9346,76561198099098724,14
9347,76561198058755383,14
9348,76561198052305578,14
9349,76561198039164733,11
9350,76561198107909247,11
9351,76561198204644280,13
9352,76561198054237275,13
9353,76561198151471144,15
9354,76561198189030510,0
9355,76561198352036466,15
9356,76561198358254787,9
9357,76561198190344830,9
9358,76561197977792763,9
9359,76561198206288724,9
9360,76561198098689997,9
9361,76561198344274847,10
9362,76561198202325473,9
9363,76561198354550707,9
9364,76561197967051164,15
9365,76561197962019753,16
9366,76561197987041054,15
9367,76561197970696267,15
9368,76561198079524447,14
9369,76561198077142206,15
9370,76561198064746481,15
9371,76561197984060596,14
9372,76561197995931290,16
9373,76561198095146553,14
9374,76561197983839424,14
9375,76561198213178584,14
9376,76561198174092178,16
9377,76561198288666505,15
9378,76561198080319862,15
9379,76561198398007253,13
9380,76561198420226353,0
9381,76561198422912594,0
9382,76561198417387582,12
9383,76561198094896942,11
9384,76561198190856698,10
9385,76561198114995429,8
9386,76561198087852395,11
9387,76561198327471469,14
9388,76561198139163522,11
9389,76561197963268065,13
9390,76561198018859280,12
9391,76561198056633990,12
9392,76561198318181896,14
9393,76561198085140235,13
9394,76561198273495998,6
9395,76561198392788798,8
9396,76561198039138548,9
9397,76561198126560806,8
9398,76561198165957433,6
9399,76561198392536044,7
9400,76561198415932671,8
9401,76561198155896157,8
9402,76561198321305820,9
9403,76561198089017862,9
9404,76561198259703930,8
9405,76561198349575295,8
9406,76561198335307534,9
9407,76561198368496442,9
9408,76561198397317539,10
9409,76561197971000603,9
9410,76561198144745970,9
9411,76561197968877536,9
9412,76561198312391254,11
9413,76561198202042797,10
9414,76561198122661902,11
9415,76561198340184947,11
9416,76561198279302776,11
9417,76561198139755609,7
9418,76561198203559408,11
9419,76561198372186944,10
9420,76561198097716539,12
9421,76561198167568709,9
9422,76561198345932464,14
9423,76561198028743252,16
9424,76561198068384063,13
9425,76561198058749623,13
9426,76561198236460236,15
9427,76561198353418993,6
9428,76561198320730570,9
9429,76561198111873223,8
9430,76561198348981812,8
9431,76561198281309476,8
9432,76561198317475407,9
9433,76561198391233012,9
9434,76561198249387324,10
9435,76561198193036267,10
9436,76561198248884388,10
9437,76561198237823200,8
9438,76561198284564008,9
9439,76561198116951614,9
9440,76561198296383110,9
9441,76561198120245710,9
9442,76561198003181706,9
9443,76561198070996787,9
9444,76561198265845129,9
9445,76561198046250284,10
9446,76561198120582747,9
9447,76561197971442713,8
9448,76561198138778866,9
9449,76561198271645370,9
9450,76561198421449850,0
9451,76561198416255853,0
9452,76561198000823058,7
9453,76561198201344241,9
9454,76561198298401936,9
9455,76561198287525248,9
9456,76561198301446841,9
9457,76561198392823926,11
9458,76561198401371391,9
9459,76561198348650432,12
9460,76561198105133837,4
9461,76561198344058316,9
9462,76561198344638897,10
9463,76561198410062680,9
9464,76561198419661182,11
9465,76561198036416427,9
9466,76561198125877369,10
9467,76561198233790988,14
9468,76561197963431863,16
9469,76561198008458149,17
9470,76561198054784356,15
9471,76561198136850260,17
9472,76561198090788738,16
9473,76561198013473194,16
9474,76561198020184840,17
9475,76561198075314647,16
9476,76561197981264140,16
9477,76561198068266820,12
9478,76561198144917318,12
9479,76561198094566423,12
9480,76561198149288127,12
9481,76561198081311828,12
9482,76561198249600144,12
9483,76561198057790052,12
9484,76561198120743178,12
9485,76561197988000424,12
9486,76561198046306161,13
9487,76561198094905746,8
9488,76561198300326709,8
9489,76561198034937323,8
9490,76561198351519928,8
9491,76561198402683968,8
9492,76561198349344748,8
9493,76561197990259324,8
9494,76561198255283877,7
9495,76561198349284356,8
9496,76561198169159888,8
9497,76561198419458849,11
9498,76561198411672905,13
9499,76561198374182748,0
9500,76561198417734317,14
9501,76561198389987175,0
9502,76561198360469540,14
9503,76561198422624614,0
9504,76561198195014669,10
9505,76561198419346602,11
9506,76561198399330086,13
9507,76561198014897688,10
9508,76561198131283216,10
9509,76561198341050832,10
9510,76561198306294554,10
9511,76561198331198444,10
9512,76561198166151627,10
9513,76561198346365436,10
9514,76561198373074133,11
9515,76561198124160136,15
9516,76561198370051043,15
9517,76561198122630540,16
9518,76561198051596669,16
9519,76561198310116935,15
9520,76561198022009086,15
9521,76561198257620276,12
9522,76561198393218358,11
9523,76561198366460943,8
9524,76561198095046474,7
9525,76561198315021342,6
9526,76561198064254661,7
9527,76561198385522469,7
9528,76561198346878098,7
9529,76561198144494849,6
9530,76561198229158068,6
9531,76561198131074523,7
9532,76561198305248054,7
9533,76561198271431979,6
9534,76561198065168710,11
9535,76561198240426976,11
9536,76561198134707541,8
9537,76561198203932387,11
9538,76561198283582445,11
9539,76561198093206675,9
9540,76561198004741653,12
9541,76561198351311702,11
9542,76561198104534880,11
9543,76561198372260041,11
9544,76561198366494937,15
9545,76561198084214540,13
9546,76561198135825893,15
9547,76561198271231784,10
9548,76561198275233143,15
9549,76561198394829456,16
9550,76561197992396787,11
9551,76561198073224099,11
9552,76561198341439274,16
9553,76561198350828317,17
9554,76561198207575801,9
9555,76561198148232962,9
9556,76561198322415927,9
9557,76561198058979616,9
9558,76561198333662063,9
9559,76561198129733806,7
9560,76561198194294025,9
9561,76561198090672530,8
9562,76561198139975114,8
9563,76561198289869101,9
9564,76561198327405253,8
9565,76561198122617307,9
9566,76561198172203109,9
9567,76561198294744093,9
9568,76561198001260806,9
9569,76561198147980605,8
9570,76561198171207719,9
9571,76561198117670952,0
9572,76561198018509425,16
9573,76561198009494393,17
9574,76561198088580031,17
9575,76561198189008881,17
9576,76561198119792774,14
9577,76561198062262833,16
9578,76561198255092645,17
9579,76561198089103431,17
9580,76561198002492155,11
9581,76561198107566453,9
9582,76561198241898294,9
9583,76561198133857259,6
9584,76561198046311120,8
9585,76561198165748802,8
9586,76561198350157702,8
9587,76561198116057998,6
9588,76561198042298920,8
9589,76561198363418685,12
9590,76561198002172897,12
9591,76561198099794926,12
9592,76561198160121543,12
9593,76561198360264724,12
9594,76561198338038582,9
9595,76561198240694508,12
9596,76561198069770892,11
9597,76561198208572141,12
9598,76561198103757371,13
9599,76561198036009781,13
9600,76561198361215540,12
9601,76561198218465272,13
9602,76561198111463439,11
9603,76561198147617923,12
9604,76561198019172680,16
9605,76561198053504354,15
9606,76561197981075427,15
9607,76561198069193314,17
9608,76561198023265241,16
9609,76561198052788347,17
9610,76561198060861842,16
9611,76561198015179339,16
9612,76561198162640435,16
9613,76561198173782899,15
9614,76561198072766989,13
9615,76561198125035710,13
9616,76561198176342287,13
9617,76561198069232450,13
9618,76561197988184692,12
9619,76561198205197989,13
9620,76561198333743742,11
9621,76561198355666492,13
9622,76561198074506131,12
9623,76561198196563875,11
9624,76561198175496781,12
9625,76561198352594721,12
9626,76561198085784603,11
9627,76561198339498868,13
9628,76561198262767593,11
9629,76561198266189680,11
9630,76561198332674200,13
9631,76561198207069525,13
9632,76561198123762936,12
9633,76561198167509500,12
9634,76561198246837212,13
9635,76561198116746832,13
9636,76561198413951203,11
9637,76561198279489679,10
9638,76561198088960697,10
9639,76561198336643960,9
9640,76561198378082130,10
9641,76561198217609529,11
9642,76561198348261406,10
9643,76561198312114071,12
9644,76561198214391744,12
9645,76561198015517440,12
9646,76561198042001761,13
9647,76561198300470313,13
9648,76561197986543341,11
9649,76561198048676090,10
9650,76561198362279005,12
9651,76561198282205293,12
9652,76561198054208213,12
9653,76561198164337004,12
9654,76561198393374644,12
9655,76561198201442787,12
9656,76561198291263652,13
9657,76561198250795060,12
9658,76561198065127418,12
9659,76561198390971710,15
9660,76561198255513214,16
9661,76561198145187837,16
9662,76561198175228782,14
9663,76561198184047925,16
9664,76561198177733430,11
9665,76561198251241218,14
9666,76561198383701430,12
9667,76561198043380218,14
9668,76561198015257318,14
9669,76561198189761305,13
9670,76561198203074772,15
9671,76561198131261755,10
9672,76561198217595513,10
9673,76561198102873437,10
9674,76561198105058895,10
9675,76561198171404826,10
9676,76561198359372427,10
9677,76561198238771172,11
9678,76561198110055574,11
9679,76561198105357757,11
9680,76561197960449756,12
9681,76561198058818492,12
9682,76561198001758975,12
9683,76561198043034935,13
9684,76561197978462527,11
9685,76561198021654964,11
9686,76561198119331523,13
9687,76561198296443693,0
9688,76561198114201899,17
9689,76561198046908575,16
9690,76561198018035577,16
9691,76561198178667954,16
9692,76561197995655199,16
9693,76561198063032314,17
9694,76561198076248472,17
9695,76561198121490979,17
9696,76561198344376566,16
9697,76561198072926804,17
9698,76561198148603131,13
9699,76561197990525815,13
9700,76561198061109015,13
9701,76561198194270871,12
9702,76561198013047802,12
9703,76561198138082831,12
9704,76561198043817526,12
9705,76561198345166451,15
9706,76561198345846404,15
9707,76561198220439959,15
9708,76561198001470154,13
9709,76561198022144849,14
9710,76561197989042349,9
9711,76561198036533287,9
9712,76561198121032013,11
9713,76561198170291397,8
9714,76561198318651652,10
9715,76561197990987113,11
9716,76561198385775482,7
9717,76561198180165734,9
9718,76561198176318747,11
9719,76561198196574461,10
9720,76561198333090358,10
9721,76561198376992179,10
9722,76561198020486036,10
9723,76561198130852914,10
9724,76561198394583350,8
9725,76561198217345364,9
9726,76561198370111929,8
9727,76561197996755230,14
9728,76561197984256092,14
9729,76561198132965507,15
9730,76561198132870487,15
9731,76561198191319327,16
9732,76561198069231991,14
9733,76561198162773539,16
9734,76561198031957159,16
9735,76561198125410171,16
9736,76561198190078918,16
9737,76561197963574729,16
9738,76561198169193322,15
9739,76561198021292488,16
9740,76561198040666813,15
9741,76561197962341994,16
9742,76561198150745269,15
9743,76561198363486341,7
9744,76561198260157063,7
9745,76561198008425127,7
9746,76561198158024876,6
9747,76561198214154220,6
9748,76561198210566471,7
9749,76561198316948904,7
9750,76561198321895594,7
9751,76561198328078975,15
9752,76561197991420211,15
9753,76561197975265730,16
9754,76561198326969023,15
9755,76561198083147492,14
9756,76561198083839018,16
9757,76561198281097597,13
9758,76561198179768422,16
9759,76561198076180630,16
9760,76561198167153080,15
9761,76561197979124166,15
9762,76561198202461642,15
9763,76561197979897682,4
9764,76561198082441793,13
9765,76561198335264442,13
9766,76561197989645240,15
9767,76561198127969099,17
9768,76561197980011039,15
9769,76561198083837148,16
9770,76561198421504618,0
9771,76561198097611562,10
9772,76561198418496191,10
9773,76561198025981691,10
9774,76561198151709223,7
9775,76561198189809158,9
9776,76561198120772174,10
9777,76561198206879169,11
9778,76561198035642546,9
9779,76561198094135669,9
9780,76561197992337562,12
9781,76561198403518006,12
9782,76561198066657669,13
9783,76561198367493841,11
9784,76561198154732633,12
9785,76561198381336183,12
9786,76561198336240785,12
9787,76561198061432098,13
9788,76561198372055253,12
9789,76561198041179352,11
9790,76561198091254445,9
9791,76561198397641678,8
9792,76561198338842069,9
9793,76561198153914854,8
9794,76561198291311302,9
9795,76561198062522720,9
9796,76561198273274779,10
9797,76561198348629484,10
9798,76561198009631908,9
9799,76561198086059509,9
9800,76561198307600466,8
9801,76561198161706272,9
9802,76561198192626519,9
9803,76561198186724570,9
9804,76561198267915019,10
9805,76561198311180026,10
9806,76561198163815586,9
9807,76561198370367507,9
9808,76561198275193096,10
9809,76561198183199629,10
9810,76561198200125283,10
9811,76561198112596736,8
9812,76561198348894217,8
9813,76561198279600479,8
9814,76561198239692518,8
9815,76561198385495842,5
9816,76561198147135859,7
9817,76561198267939303,7
9818,76561198283573447,9
9819,76561198307526135,8
9820,76561198346216044,6
9821,76561198100177227,5
9822,76561198053974633,9
9823,76561198068905844,11
9824,76561198197898233,11
9825,76561198348993464,11
9826,76561198097904716,10
9827,76561197970779272,9
9828,76561198276502238,11
9829,76561197967126841,11
9830,76561198093141793,9
9831,76561197974696570,10
9832,76561198002597419,7
9833,76561198087599781,7
9834,76561198135921744,7
9835,76561198111156922,6
9836,76561198022957863,7
9837,76561198071347618,7
9838,76561198050610306,7
9839,76561198049656530,7
9840,76561198200634398,7
9841,76561198068885845,11
9842,76561198383905347,11
9843,76561198388808507,10
9844,76561198056609904,11
9845,76561198049595817,11
9846,76561198067192378,11
9847,76561198068071425,10
9848,76561198098571494,12
9849,76561198079787470,11
9850,76561198079424281,12
9851,76561198373909299,9
9852,76561198119187301,9
9853,76561198338698995,9
9854,76561198024196109,9
9855,76561198255413536,9
9856,76561197989121712,9
9857,76561198215488813,9
9858,76561198263456701,9
9859,76561198258436682,9
9860,76561198253686309,9
9861,76561198298688040,9
9862,76561198180319607,9
9863,76561198272584523,9
9864,76561198356208836,9
9865,76561198021274432,9
9866,76561198017737193,9
9867,76561198128100871,9
9868,76561198166030146,9
9869,76561198393278263,11
9870,76561198381979936,10
9871,76561198414463908,0
9872,76561198154307820,6
9873,76561198384577671,10
9874,76561198384240674,9
9875,76561198037420406,11
9876,76561198417991214,9
9877,76561198418199925,8
9878,76561198314680820,10
9879,76561198028152826,9
9880,76561198202270627,10
9881,76561198274113644,9
9882,76561198248415808,10
9883,76561198215717625,9
9884,76561198170493153,10
9885,76561197994637820,10
9886,76561198013616313,9
9887,76561198136370993,6
9888,76561198400844306,8
9889,76561198299235371,10
