partida_id,arquivo_demo,mapa_id,data_hora,rank_medio
9402,synth_859512178663632568_3150218593.dem,12,03/27/2018 05:10:00 PM,10.3
9403,synth_760605147470319188_8187599579.dem,3,10/24/2017 04:26:00 AM,11.7
9404,synth_611737383976616539_3838122470.dem,7,01/25/2018 09:54:00 AM,9.9
9405,synth_623348267486589189_5711262362.dem,20,12/02/2017 08:23:00 AM,6.6
9406,synth_284558367757638513_2555598792.dem,17,10/27/2017 04:14:00 PM,6.7
9407,synth_435221225185667074_3305461195.dem,5,09/23/2018 04:39:00 AM,11.5
9408,synth_812511337799417967_9693046862.dem,1,06/27/2018 04:20:00 PM,16.2
9409,synth_661078190925558839_9922427577.dem,20,07/26/2018 06:36:00 AM,10.2
9410,synth_820338931833260317_3823148248.dem,9,11/24/2017 10:35:00 PM,17.7
9411,synth_997754094052371682_9065382595.dem,19,04/19/2018 03:38:00 PM,13.0
9412,synth_289483030790996872_6234087161.dem,20,03/29/2018 05:01:00 PM,7.8
9413,synth_442825161618801260_2800275055.dem,3,02/13/2018 06:23:00 AM,10.4
9414,synth_157284806014700378_9337957111.dem,6,09/08/2018 06:00:00 PM,10.3
9415,synth_243904918290664065_1107595636.dem,14,05/07/2018 12:18:00 AM,9.0
9416,synth_988129445967814017_5008896556.dem,7,10/26/2017 04:14:00 PM,15.1
9417,synth_401964083325286174_5042954193.dem,12,04/23/2018 05:56:00 PM,9.4
9418,synth_403049722030518815_4430346181.dem,16,07/17/2018 07:23:00 AM,17.7
9419,synth_369232606390074786_2027966213.dem,4,05/18/2018 01:09:00 PM,8.6
9420,synth_114746661102212133_7016517123.dem,12,08/10/2018 11:22:00 PM,5.8
9421,synth_942606079915024507_5227735707.dem,9,02/01/2018 01:06:00 PM,8.4
9422,synth_662342152121328755_1647750730.dem,4,06/16/2018 11:24:00 PM,13.8
9423,synth_378997285574314952_9735649327.dem,1,03/20/2018 05:47:00 PM,9.7
9424,synth_772980750729867223_1285160561.dem,15,05/20/2018 12:55:00 AM,12.5
9425,synth_157248898556149080_8073637988.dem,10,10/14/2017 08:03:00 PM,10.5
9426,synth_722675690623253999_4444962565.dem,8,05/26/2018 10:13:00 AM,10.1
9427,synth_511191609093220726_3015922699.dem,3,06/12/2018 03:17:00 PM,8.4
9428,synth_845426855619513853_2937505240.dem,12,04/25/2018 07:19:00 PM,10.2
9429,synth_408003724521498676_6752810254.dem,14,05/06/2018 12:39:00 PM,8.0
9430,synth_139114327323869930_8227438340.dem,16,10/08/2017 12:51:00 PM,12.5
9431,synth_933114369255384578_2166515851.dem,11,08/22/2018 02:54:00 PM,12.0
9432,synth_143396588722855168_7545106955.dem,2,05/22/2018 11:58:00 AM,16.3
9433,synth_141302072954004045_6214464428.dem,10,09/28/2018 04:11:00 AM,16.5
9434,synth_341831986723696478_5456095917.dem,20,12/10/2017 06:34:00 PM,10.9
9435,synth_801870167170521541_9917421529.dem,9,11/21/2017 12:36:00 AM,14.5
9436,synth_188529045193226419_2731109653.dem,20,12/06/2017 09:25:00 AM,17.8
9437,synth_448006252597459691_9478967956.dem,17,05/01/2018 02:06:00 PM,11.1
9438,synth_658460962193872147_4149493218.dem,6,08/01/2018 08:08:00 PM,10.3
9439,synth_557191657953689553_8735687968.dem,18,10/04/2017 03:13:00 AM,17.1
9440,synth_481313547047343412_6605864451.dem,16,04/11/2018 03:32:00 PM,16.3
9441,synth_749884709006839060_8412836485.dem,19,10/18/2017 04:50:00 AM,13.7
9442,synth_768651950959759584_3827880939.dem,3,09/27/2018 12:57:00 AM,12.6
9443,synth_191318195059001110_9843552950.dem,19,02/11/2018 06:54:00 AM,5.8
9444,synth_496938632677667695_8886225399.dem,4,07/14/2018 08:54:00 PM,7.4
9445,synth_935783632935743413_8497622046.dem,10,07/02/2018 04:36:00 PM,10.1
9446,synth_206521635473507735_7160180909.dem,14,08/13/2018 02:15:00 PM,14.4
9447,synth_664983384467475592_5667486806.dem,20,04/27/2018 03:28:00 AM,7.2
9448,synth_987197534660378511_5522073237.dem,21,01/22/2018 01:13:00 AM,5.7
9449,synth_531425119106485496_2503797889.dem,9,12/26/2017 12:13:00 PM,8.8
9450,synth_171611667664442231_7681701393.dem,12,11/15/2017 04:55:00 AM,15.1
9451,synth_797744311017950242_7267484537.dem,21,06/02/2018 07:04:00 PM,7.8
9452,synth_455146872126632530_4979387984.dem,4,01/21/2018 06:06:00 PM,17.9
9453,synth_972749807844116259_1712647286.dem,5,08/12/2018 06:01:00 AM,7.3
9454,synth_762771256968455069_1847811228.dem,12,02/18/2018 02:01:00 AM,6.8
9455,synth_241312959512234017_8865683580.dem,19,11/12/2017 02:58:00 PM,6.6
9456,synth_678909485766764739_3710027894.dem,19,07/11/2018 07:42:00 PM,14.2
9457,synth_677472351697862101_9465221435.dem,14,05/03/2018 03:31:00 PM,6.6
9458,synth_916433084196282493_7036064071.dem,5,01/24/2018 05:33:00 PM,8.2
9459,synth_136700234839663145_9184242595.dem,19,05/15/2018 06:14:00 AM,17.1
9460,synth_355352570930054211_3203824730.dem,2,07/29/2018 08:08:00 AM,9.7
9461,synth_145422909028906394_2201143913.dem,16,11/08/2017 01:51:00 AM,7.7
9462,synth_386748018369006967_5566628175.dem,3,06/03/2018 05:39:00 PM,14.2
9463,synth_243640249850605672_2048232773.dem,9,03/10/2018 12:47:00 PM,9.2
9464,synth_216893367967268026_2032981823.dem,10,03/10/2018 03:42:00 AM,12.5
9465,synth_519802256076078169_3145395384.dem,11,08/02/2018 04:36:00 AM,16.6
9466,synth_641939495397661969_4797195878.dem,13,07/10/2018 06:34:00 AM,17.0
9467,synth_581675570268899024_9766488005.dem,1,09/13/2018 08:47:00 PM,9.6
9468,synth_606769214898547773_6407816574.dem,8,03/02/2018 10:22:00 PM,9.6
9469,synth_372438980227444558_6408630034.dem,3,04/22/2018 03:46:00 PM,16.1
9470,synth_629255661442611175_4101549623.dem,17,06/08/2018 09:53:00 AM,16.3
9471,synth_998868292746835096_5757736223.dem,2,05/23/2018 10:41:00 AM,9.3
9472,synth_535143054700104265_2780675872.dem,21,08/20/2018 03:59:00 AM,8.5
9473,synth_650251541328365364_1567912410.dem,15,07/07/2018 04:40:00 PM,6.8
9474,synth_789996368357658194_2849080136.dem,19,07/03/2018 04:27:00 AM,17.8
9475,synth_935861500795381959_6137732084.dem,4,08/24/2018 09:31:00 AM,6.8
9476,synth_887935703353341876_3923261619.dem,17,06/28/2018 04:31:00 PM,11.1
9477,synth_136796851129417646_7863690120.dem,5,10/21/2017 01:13:00 AM,9.8
9478,synth_178538699704888860_7658051086.dem,13,02/22/2018 06:05:00 AM,14.8
9479,synth_792484354888387892_9928915060.dem,21,06/24/2018 07:15:00 AM,16.1
9480,synth_451569269558474583_7758202724.dem,9,03/02/2018 06:59:00 AM,9.8
9481,synth_388721333486682647_3149391166.dem,9,04/26/2018 05:35:00 PM,5.0
9482,synth_458486818076304556_9727960029.dem,12,03/12/2018 05:29:00 AM,16.9
9483,synth_468922337728770838_8803740559.dem,7,10/20/2017 03:52:00 PM,12.7
9484,synth_686650296410588504_8260525224.dem,12,02/25/2018 08:53:00 PM,8.3
9485,synth_597534659181639057_6556418118.dem,16,07/16/2018 06:18:00 AM,17.7
9486,synth_239442871159814179_4219488495.dem,4,12/06/2017 04:47:00 AM,14.5
9487,synth_135988077751804715_9889419094.dem,16,11/03/2017 05:33:00 PM,13.3
9488,synth_179258677068921211_2945882881.dem,1,09/14/2018 11:10:00 AM,6.4
9489,synth_865851783194551813_6129997023.dem,14,04/02/2018 06:08:00 AM,14.0
9490,synth_353119932894532130_6994193955.dem,21,07/18/2018 04:02:00 AM,17.2
9491,synth_809769726193431411_3763009237.dem,8,10/04/2017 11:26:00 PM,11.1
9492,synth_636374808652707756_1841987296.dem,21,10/28/2017 01:28:00 AM,16.8
9493,synth_922624731584138172_3694840416.dem,20,12/28/2017 08:29:00 AM,17.8
9494,synth_758215716883522962_3466538346.dem,11,04/14/2018 08:25:00 AM,8.2
9495,synth_869028640759034675_9272555274.dem,10,09/11/2018 06:40:00 PM,10.5
9496,synth_974880661716753997_4575952945.dem,10,04/15/2018 09:58:00 AM,14.0
9497,synth_630947569005777988_8547887671.dem,1,01/05/2018 10:57:00 PM,14.8
9498,synth_595476496019363589_8701007830.dem,20,05/29/2018 09:57:00 AM,8.5
9499,synth_658832464207621169_3392320239.dem,16,05/26/2018 11:07:00 PM,10.3
9500,synth_342850121005686101_5938134035.dem,3,08/11/2018 12:51:00 PM,13.2
9501,synth_604023355888190992_5783933173.dem,12,02/06/2018 04:53:00 PM,17.9
9502,synth_699575886178567640_3811406391.dem,13,01/02/2018 12:50:00 PM,7.9
9503,synth_300062150406113485_6857540303.dem,4,05/12/2018 06:44:00 AM,16.3
9504,synth_226363633483808959_5073432593.dem,14,06/17/2018 09:23:00 AM,13.9
9505,synth_212355101760208154_7621257835.dem,19,07/13/2018 11:51:00 PM,12.0
9506,synth_897058978780143206_7242727018.dem,12,08/11/2018 04:23:00 PM,9.8
9507,synth_816120359797860609_4514162465.dem,15,12/03/2017 11:05:00 AM,11.1
9508,synth_806095582655323412_6863282766.dem,7,01/19/2018 08:06:00 PM,5.5
9509,synth_423064743286383837_2187606735.dem,5,11/08/2017 05:13:00 AM,5.8
9510,synth_244253617278292853_2766403008.dem,12,08/24/2018 03:27:00 PM,15.5
9511,synth_569647368879465227_2577477664.dem,7,11/27/2017 04:19:00 AM,10.2
9512,synth_622539948204835623_6249646926.dem,10,11/14/2017 02:27:00 PM,8.4
9513,synth_457232286536408172_7744669973.dem,17,01/20/2018 11:29:00 PM,13.8
9514,synth_759743015182079778_9036211315.dem,2,04/21/2018 11:01:00 PM,7.1
9515,synth_833721050469706711_8278001037.dem,19,12/30/2017 03:56:00 PM,13.3
9516,synth_707931432395681125_8279691199.dem,12,01/19/2018 11:56:00 AM,6.2
9517,synth_147473076185025195_2102243492.dem,16,12/04/2017 05:55:00 AM,16.5
9518,synth_968918861970620753_2706450794.dem,10,01/17/2018 08:38:00 AM,12.7
9519,synth_459982155526981725_9373239610.dem,17,04/02/2018 08:59:00 PM,8.9
9520,synth_268064716333768599_8237149447.dem,18,10/30/2017 05:35:00 AM,14.6
9521,synth_158997214895450460_2958285816.dem,9,06/06/2018 09:25:00 PM,11.7
9522,synth_637809300852185530_7992858003.dem,15,03/08/2018 07:07:00 AM,16.1
9523,synth_763668166670138249_7737999951.dem,8,08/05/2018 05:14:00 AM,9.7
9524,synth_351424380065115046_1643395894.dem,19,11/12/2017 03:16:00 PM,11.3
9525,synth_911075099166547452_6601946812.dem,12,05/20/2018 02:49:00 PM,17.7
9526,synth_850498327606753106_2628612490.dem,18,12/27/2017 08:06:00 PM,14.3
9527,synth_290735876188587138_5927359067.dem,13,02/06/2018 02:16:00 AM,9.9
9528,synth_610835673167546698_3411934803.dem,17,07/12/2018 04:00:00 PM,16.3
9529,synth_257052785040196930_7471300322.dem,2,12/28/2017 10:44:00 PM,17.0
9530,synth_795709394770601959_2845382153.dem,12,02/21/2018 08:12:00 AM,6.4
9531,synth_212983519381182588_5234923330.dem,13,07/18/2018 03:16:00 PM,7.1
9532,synth_312604494980049945_8511540339.dem,5,07/08/2018 09:19:00 PM,10.6
9533,synth_994921137413115393_8330126865.dem,17,01/21/2018 04:40:00 AM,11.1
9534,synth_190867823181229293_2640104614.dem,12,10/27/2017 07:03:00 AM,6.4
9535,synth_528882656543343128_8809917957.dem,8,11/02/2017 08:37:00 PM,12.3
9536,synth_350734746539880116_1339719127.dem,14,12/27/2017 04:11:00 AM,15.4
9537,synth_323434978516382429_7805062872.dem,9,02/06/2018 06:05:00 AM,10.0
9538,synth_386630138517700182_8567219519.dem,14,03/26/2018 09:08:00 PM,8.8
9539,synth_497457908116435980_2624194760.dem,16,05/12/2018 06:39:00 AM,14.6
9540,synth_442402118422976975_6596738931.dem,16,03/29/2018 12:05:00 AM,12.7
9541,synth_469258616204634930_1811759604.dem,17,03/31/2018 10:25:00 AM,7.4
9542,synth_600062312273453791_7471371578.dem,4,05/02/2018 01:49:00 AM,11.2
9543,synth_510779982116559700_7786107190.dem,16,10/23/2017 01:26:00 AM,17.1
9544,synth_164269324941885667_3273194540.dem,7,03/20/2018 06:07:00 PM,9.5
9545,synth_937947295380875411_9619898114.dem,17,02/20/2018 10:22:00 PM,15.4
9546,synth_500548483674140126_9696088380.dem,16,10/01/2018 11:26:00 PM,7.9
9547,synth_762753247245123541_6900688097.dem,15,02/05/2018 11:10:00 AM,12.5
9548,synth_859395012400110286_7102298380.dem,11,03/24/2018 02:37:00 AM,8.3
9549,synth_315162560091139306_1025523627.dem,13,12/10/2017 12:53:00 PM,6.7
9550,synth_978575641506268445_9477203311.dem,10,12/05/2017 10:10:00 PM,8.5
9551,synth_203253045364019717_6404756667.dem,2,12/31/2017 04:46:00 AM,12.2
9552,synth_494269071736080707_5617694215.dem,10,11/24/2017 05:53:00 AM,17.9
9553,synth_389553145631933418_5257841450.dem,6,02/20/2018 06:51:00 AM,12.6
9554,synth_829365725966450617_8805663997.dem,1,06/13/2018 06:29:00 PM,16.9
9555,synth_575705362039041658_7390308000.dem,8,05/05/2018 04:29:00 PM,14.0
9556,synth_973346513734833382_8667997741.dem,4,12/06/2017 04:12:00 AM,6.7
9557,synth_857676225016116529_5710324918.dem,2,09/18/2018 08:39:00 AM,8.0
9558,synth_894388940825123576_7214832134.dem,6,03/29/2018 07:58:00 PM,5.4
9559,synth_295134050803559095_5590919980.dem,20,05/16/2018 06:56:00 PM,6.6
9560,synth_552483325309887314_4508942231.dem,2,04/04/2018 10:04:00 AM,5.8
9561,synth_219424998543454265_9441171226.dem,18,02/12/2018 08:10:00 PM,5.4
9562,synth_882065532479114827_7463300549.dem,21,10/26/2017 12:11:00 PM,14.7
9563,synth_721549718487821436_1487239744.dem,2,12/18/2017 01:25:00 PM,13.9
9564,synth_657779309547260557_7210128736.dem,4,07/15/2018 09:16:00 PM,11.8
9565,synth_158677641121648237_6859285244.dem,20,02/25/2018 03:48:00 AM,9.8
9566,synth_861269671975524815_3647407845.dem,3,07/06/2018 05:56:00 PM,17.4
9567,synth_897657683914372687_1158933018.dem,14,09/23/2018 12:26:00 AM,13.3
9568,synth_237560748112851427_7593031349.dem,20,08/31/2018 03:48:00 PM,6.9
9569,synth_304831090554641901_2154622046.dem,4,04/18/2018 02:41:00 AM,13.1
9570,synth_469669214331946598_7274908046.dem,10,02/13/2018 05:28:00 AM,8.1
9571,synth_897546224906754679_2949996504.dem,15,03/20/2018 08:00:00 AM,15.9
9572,synth_324437385404105739_9353792259.dem,6,08/09/2018 04:35:00 PM,7.5
9573,synth_271128160574928057_4758522916.dem,12,03/25/2018 03:52:00 AM,8.3
9574,synth_443557693719474387_8237842641.dem,13,02/04/2018 05:18:00 PM,15.1
9575,synth_254262768568246154_5915190570.dem,13,09/22/2018 08:41:00 AM,12.7
9576,synth_304131429957291390_2098521194.dem,9,10/18/2017 03:51:00 AM,8.4
9577,synth_916129504556151739_4354919964.dem,18,07/21/2018 04:43:00 PM,9.1
9578,synth_847661596512047976_4872173454.dem,14,06/09/2018 10:59:00 PM,11.4
9579,synth_191672263356887336_3386326851.dem,13,01/30/2018 03:37:00 PM,8.4
9580,synth_822092970252546586_7118854222.dem,17,10/30/2017 10:22:00 PM,11.1
9581,synth_950095735365891921_4089708202.dem,4,09/30/2018 04:08:00 PM,11.0
9582,synth_757395143805613327_2365301057.dem,20,01/24/2018 06:33:00 AM,13.9
9583,synth_943698421811872870_8328312477.dem,12,01/02/2018 06:12:00 AM,12.6
9584,synth_291019067433558499_9622307706.dem,14,04/16/2018 08:56:00 AM,11.8
9585,synth_348097911634460655_7830208625.dem,7,05/17/2018 01:12:00 PM,10.7
9586,synth_820744471481219452_1453796321.dem,8,11/19/2017 01:56:00 AM,12.9
9587,synth_131638088620967099_3147673966.dem,20,08/10/2018 09:54:00 PM,12.6
9588,synth_869552834875702940_7397977863.dem,12,11/22/2017 06:04:00 PM,11.4
9589,synth_845115381795612672_4869557779.dem,18,11/28/2017 04:23:00 PM,17.9
9590,synth_980801053488757955_7035979679.dem,11,01/12/2018 06:36:00 PM,16.6
9591,synth_381648310982378303_1198737798.dem,8,06/12/2018 10:32:00 AM,11.0
9592,synth_955398997475778421_9080410582.dem,6,07/11/2018 12:39:00 PM,8.9
9593,synth_302337679669864161_4383736683.dem,13,09/30/2018 12:18:00 AM,13.1
9594,synth_614166621692651331_1476361699.dem,20,03/15/2018 01:59:00 PM,8.8
9595,synth_830973936341587804_8043804697.dem,1,12/10/2017 11:24:00 AM,8.6
9596,synth_203617371674378781_5095321374.dem,2,09/20/2018 03:24:00 AM,11.7
9597,synth_125744380612150338_5468858900.dem,20,10/19/2017 12:39:00 AM,5.7
9598,synth_125770093454397412_4180542018.dem,21,02/07/2018 04:30:00 PM,13.6
9599,synth_498707632695460148_2703038089.dem,11,12/14/2017 04:28:00 PM,14.5
9600,synth_263011325468584625_1790896922.dem,6,12/23/2017 05:16:00 AM,5.7
9601,synth_629554381884095596_6524135725.dem,18,07/28/2018 06:01:00 PM,13.9
9602,synth_279108266061188187_4378972072.dem,13,09/10/2018 05:05:00 PM,13.8
9603,synth_358959379702070945_6957137099.dem,20,11/27/2017 05:22:00 AM,8.7
9604,synth_681835748445514064_3415212086.dem,14,09/12/2018 09:27:00 PM,15.8
9605,synth_756940077854605695_8016081142.dem,8,12/05/2017 09:47:00 PM,16.9
9606,synth_242934381446905290_9049017549.dem,1,10/21/2017 03:59:00 AM,11.8
9607,synth_925140076657610563_3454141244.dem,21,01/24/2018 02:23:00 PM,6.8
9608,synth_425468390926582626_1860781277.dem,1,02/03/2018 11:06:00 PM,17.6
9609,synth_317104451926367507_1017887610.dem,3,09/25/2018 09:56:00 PM,17.3
9610,synth_818982962136680983_7337988707.dem,2,11/08/2017 05:13:00 PM,11.6
9611,synth_668014569125913925_7546183882.dem,15,02/05/2018 12:10:00 AM,7.6
9612,synth_915431215211192821_1174615128.dem,20,05/28/2018 06:17:00 AM,17.2
9613,synth_345577241560569479_1717777216.dem,13,04/28/2018 10:52:00 PM,7.8
9614,synth_439360883666094899_4829762539.dem,21,02/26/2018 10:21:00 PM,6.8
9615,synth_565156274695040928_5330676998.dem,16,08/15/2018 01:57:00 AM,5.7
9616,synth_515118867241074952_9026395329.dem,5,11/22/2017 07:58:00 AM,14.3
9617,synth_448689130319456009_4501461069.dem,16,02/22/2018 03:49:00 AM,13.8
9618,synth_752952290868428355_4699253845.dem,18,06/23/2018 11:14:00 PM,15.5
9619,synth_513092166525875582_9866960350.dem,15,04/25/2018 12:42:00 AM,5.9
9620,synth_196136211906905850_4687637511.dem,21,08/14/2018 08:26:00 PM,12.7
9621,synth_611793579502572741_4928801746.dem,19,02/21/2018 04:36:00 PM,15.8
9622,synth_961841529577682342_5873547633.dem,18,05/12/2018 05:59:00 PM,11.1
9623,synth_444183492572615088_4008768295.dem,16,08/13/2018 04:43:00 AM,9.9
9624,synth_442087166805994711_2048119358.dem,20,04/12/2018 04:31:00 PM,5.5
9625,synth_366182998745437977_3698668629.dem,21,07/17/2018 03:23:00 PM,15.5
9626,synth_657447444232620134_7374093787.dem,12,10/01/2017 12:15:00 AM,11.1
9627,synth_341891806487801751_9915110648.dem,16,08/30/2018 12:55:00 AM,13.8
9628,synth_117771300648583242_3771502613.dem,11,02/28/2018 08:47:00 AM,16.2
9629,synth_272345533378637007_1741125534.dem,5,05/04/2018 02:14:00 PM,14.8
9630,synth_437384211444947261_5010540201.dem,1,11/12/2017 07:40:00 AM,9.3
9631,synth_543922660726089942_2482636730.dem,7,04/03/2018 12:02:00 PM,5.9
9632,synth_264733744729664114_7710346299.dem,18,09/15/2018 02:25:00 PM,14.7
9633,synth_764204706201244317_1929654648.dem,18,11/29/2017 08:32:00 PM,16.9
9634,synth_723062392995614332_1115125267.dem,10,03/13/2018 11:21:00 AM,13.3
9635,synth_399287204945366053_4931323020.dem,14,11/05/2017 04:10:00 AM,12.0
9636,synth_134084187172893634_6097536405.dem,3,03/07/2018 07:58:00 PM,5.8
9637,synth_434659767786071758_7958736504.dem,19,05/04/2018 02:17:00 AM,16.3
9638,synth_192112241637732619_2565365975.dem,19,09/28/2018 08:35:00 AM,6.9
9639,synth_810224358781805927_1141939370.dem,16,11/08/2017 12:49:00 PM,13.6
9640,synth_653309709107971261_2871826719.dem,11,02/07/2018 11:04:00 PM,9.8
9641,synth_450339393604714876_8790543248.dem,1,08/16/2018 12:05:00 AM,9.8
9642,synth_243176212692356461_8013300904.dem,18,11/05/2017 04:46:00 AM,15.2
9643,synth_839280559346298695_7949876285.dem,8,09/17/2018 03:39:00 PM,5.9
9644,synth_544639576253946545_5790753345.dem,15,10/10/2017 11:57:00 AM,11.9
9645,synth_816099927103443293_9398123800.dem,2,06/08/2018 05:52:00 PM,9.1
9646,synth_436234970201308357_8189984815.dem,7,07/24/2018 08:46:00 AM,8.2
9647,synth_904350236654041647_5213421916.dem,13,06/01/2018 11:25:00 PM,7.5
9648,synth_307158927804368780_8613918715.dem,3,04/15/2018 07:56:00 PM,12.0
9649,synth_186394336992907887_3258922907.dem,18,07/17/2018 08:08:00 PM,13.5
9650,synth_717658983753127150_5730418474.dem,4,10/02/2017 10:37:00 AM,10.3
9651,synth_810217065759642228_7536621193.dem,13,06/17/2018 12:36:00 PM,10.5
9652,synth_201954844059872611_6658158178.dem,5,12/01/2017 11:29:00 PM,16.5
9653,synth_794104872930232981_7611114113.dem,7,08/12/2018 01:58:00 PM,10.4
9654,synth_443344104617201619_3206255369.dem,12,06/20/2018 05:00:00 PM,8.1
9655,synth_221546598337357421_3408089327.dem,4,05/10/2018 05:44:00 AM,6.7
9656,synth_442008921574814970_1156818871.dem,5,09/04/2018 04:00:00 PM,12.8
9657,synth_517117462535048908_4846469574.dem,6,06/10/2018 09:11:00 AM,8.4
9658,synth_546215101907117068_3753869938.dem,21,05/24/2018 02:23:00 PM,9.6
9659,synth_279007835928825735_1359937751.dem,11,01/13/2018 12:01:00 PM,6.2
9660,synth_147503846359356343_1541223649.dem,1,06/28/2018 01:35:00 AM,12.0
9661,synth_298763690450914647_9754455716.dem,11,03/24/2018 09:29:00 PM,11.3
9662,synth_587452463034165939_1243749860.dem,6,06/24/2018 09:04:00 AM,11.4
9663,synth_768425992445219680_4223203642.dem,7,09/02/2018 02:56:00 PM,7.5
9664,synth_772052537800562210_1734869862.dem,21,02/20/2018 09:27:00 PM,7.7
9665,synth_540497189484035065_6103935839.dem,14,09/15/2018 06:03:00 PM,5.4
9666,synth_998760134798976577_7681131102.dem,16,05/02/2018 09:21:00 AM,16.6
9667,synth_697029718964216119_2877089787.dem,5,12/23/2017 07:32:00 AM,5.3
9668,synth_774280332917951379_8662666435.dem,9,05/21/2018 05:46:00 AM,12.9
9669,synth_613556780465366232_4806483856.dem,17,02/03/2018 05:40:00 PM,14.8
9670,synth_896507369882681205_4158037819.dem,7,10/06/2017 02:04:00 AM,9.9
9671,synth_947452938310067117_2750339618.dem,16,08/29/2018 08:10:00 AM,15.1
9672,synth_991792998871350783_1195072538.dem,3,05/12/2018 12:34:00 AM,17.7
9673,synth_544567923167353990_1885128652.dem,4,01/05/2018 11:56:00 AM,17.6
9674,synth_583970889169934394_4518861049.dem,14,05/02/2018 12:35:00 AM,7.1
9675,synth_680213659833268350_5705075171.dem,1,05/09/2018 08:49:00 AM,7.9
9676,synth_437920263194999604_7854942412.dem,20,07/08/2018 02:17:00 PM,5.7
9677,synth_739402468165087593_3493879097.dem,3,06/19/2018 06:57:00 PM,11.6
9678,synth_804568617667011003_9499178323.dem,7,08/04/2018 01:26:00 AM,12.4
9679,synth_843308141354941196_1559950188.dem,17,03/26/2018 12:04:00 PM,14.4
9680,synth_358915663183887899_7257741024.dem,20,09/05/2018 06:03:00 AM,5.9
9681,synth_661035998023506187_9831704111.dem,9,11/06/2017 05:20:00 AM,10.1
9682,synth_175925806367660740_6379212180.dem,12,03/31/2018 09:35:00 PM,5.5
9683,synth_236056956366772652_6768306139.dem,8,01/16/2018 12:35:00 AM,10.6
9684,synth_697201086201964058_3273815373.dem,3,08/12/2018 07:16:00 AM,13.9
9685,synth_929331971796278511_1258216031.dem,13,11/21/2017 08:45:00 PM,11.0
9686,synth_555143100735540386_2849548830.dem,10,03/09/2018 06:43:00 PM,10.5
9687,synth_591360650355829453_8072446312.dem,19,02/14/2018 06:31:00 AM,6.0
9688,synth_577314057357218078_8504060229.dem,10,12/24/2017 03:53:00 AM,9.2
9689,synth_198905841170634385_1955966956.dem,14,03/03/2018 08:06:00 PM,10.0
9690,synth_433655830996844247_9142071260.dem,6,10/29/2017 06:38:00 AM,12.5
9691,synth_722686095721444163_7591342846.dem,18,03/29/2018 03:23:00 PM,17.0
9692,synth_531360705214139938_3420464491.dem,12,09/06/2018 04:00:00 PM,11.3
9693,synth_541611163174302519_2368533101.dem,16,08/22/2018 07:08:00 PM,11.2
9694,synth_594735472987106786_5217349863.dem,21,05/13/2018 10:57:00 AM,15.6
9695,synth_719277862408860378_3130278342.dem,3,04/26/2018 01:50:00 AM,6.6
9696,synth_657870323726554403_8054285012.dem,1,12/12/2017 12:44:00 AM,6.2
9697,synth_357282277310803931_2558852893.dem,3,12/20/2017 05:03:00 AM,15.7
9698,synth_753948739575565830_8771702860.dem,18,03/12/2018 10:29:00 AM,10.1
9699,synth_546561177045216594_2477393573.dem,21,01/14/2018 06:30:00 PM,16.9
9700,synth_465525329593663682_1393764553.dem,19,10/01/2018 05:59:00 PM,9.9
9701,synth_866443728971903665_3250335262.dem,6,01/07/2018 11:27:00 PM,16.5
9702,synth_959843244475454920_1528211474.dem,6,03/05/2018 07:17:00 PM,8.6
9703,synth_200584605415862706_9074984852.dem,21,12/13/2017 11:31:00 AM,11.1
9704,synth_857030911375025227_6640163818.dem,14,01/26/2018 07:26:00 PM,11.4
9705,synth_538229464941355915_2456442082.dem,1,01/24/2018 10:01:00 PM,8.8
9706,synth_859578138232786242_8650708400.dem,12,06/28/2018 03:02:00 AM,5.5
9707,synth_463690426497929783_9196503147.dem,15,10/27/2017 01:57:00 PM,16.1
9708,synth_283238571208537988_8217578894.dem,12,08/02/2018 07:21:00 PM,6.5
9709,synth_956991741657286324_9873659784.dem,15,12/18/2017 04:43:00 PM,15.0
9710,synth_509054305088344333_3535751346.dem,5,05/23/2018 12:07:00 PM,5.4
9711,synth_464266380122040367_4357703131.dem,10,11/29/2017 02:27:00 AM,13.9
9712,synth_773720283393163316_2345222474.dem,11,10/19/2017 03:59:00 AM,15.4
9713,synth_305732482470308288_2011720579.dem,18,07/01/2018 09:41:00 PM,18.0
9714,synth_589264222662496971_5948581696.dem,3,12/10/2017 10:18:00 AM,12.9
9715,synth_611730858902019342_7264579612.dem,18,07/21/2018 06:18:00 PM,13.9
9716,synth_208792851794093684_4672922178.dem,2,06/11/2018 06:56:00 AM,8.8
9717,synth_603161348124920331_5677280383.dem,2,05/11/2018 07:33:00 PM,5.4
9718,synth_709584070650271279_2031062783.dem,17,06/20/2018 05:22:00 PM,10.3
9719,synth_551276318945983585_6235275528.dem,12,10/16/2017 07:19:00 AM,8.2
9720,synth_440639105646879034_5304447969.dem,17,07/06/2018 02:21:00 PM,17.0
9721,synth_478046355462354806_1775759262.dem,9,02/28/2018 05:51:00 PM,13.5
9722,synth_257777599023028298_3415600758.dem,10,01/10/2018 06:21:00 PM,7.5
9723,synth_155619924588227197_9111539160.dem,6,04/24/2018 02:37:00 PM,15.7
9724,synth_948837167980828331_3055566454.dem,20,05/09/2018 04:58:00 AM,9.2
9725,synth_938959562812674330_1699406797.dem,18,05/10/2018 12:45:00 AM,8.1
