arma_id,nome,tipo
8009,AWP-Camo_2855,SMG
8010,Glock-Carbon_6058,Grenade
8011,Vector-Silenced_1647,Rifle
8012,MP9-Compact_4652,Equipment
8013,Beretta-Camo_7998,Grenade
8014,SCAR-A4_8640,Sniper
8015,Vector-Desert_6676,Grenade
8016,M16-Silver_6268,Grenade
8017,M4-Carbon_3816,Sniper
8018,Mac-Custom_3066,Shotgun
8019,Glock-Diamond_3493,Heavy
8020,Remington-Compact_9558,SMG
8021,R8-Urban_4963,Sniper
8022,Uzi_9806,Shotgun
8023,Beretta-Silenced_5532,Equipment
8024,SG-A1_4980,Equipment
8025,Thompson-Desert_1076,Grenade
8026,Famas-Pro_2295,Sniper
8027,MP9-Desert_3496,Shotgun
8028,SG-A1_2599,SMG
8029,M4-A1_3623,Shotgun
8030,UMP-Elite_6637,Sniper
8031,Intervention-Carbon_7544,Pistol
8032,UMP-A4_9672,Pistol
8033,USP-Gold_628,Grenade
8034,Remington-Short_454,Shotgun
8035,Beretta-Compact_8711,Sniper
8036,Python-Silver_9070,Pistol
8037,Python-A4_5062,Rifle
8038,MP5-Custom_202,SMG
8039,Glock-A4_6248,Sniper
8040,Thompson-Compact_4099,Rifle
8041,UMP-Compact_3435,Heavy
8042,P90-Tactical_876,Grenade
8043,M4-Diamond_3212,Grenade
8044,Galil-Gold_8300,Pistol
8045,AUG-Tactical_9953,Heavy
8046,Vector-Custom_7528,Grenade
8047,Deagle-Carbon_8179,Sniper
8048,Mac-Custom_6400,Grenade
8049,M4-Diamond_2617,Rifle
8050,Magnum-Elite_5580,Rifle
8051,CheyTac-Gold_125,Grenade
8052,Beretta_944,Rifle
8053,AUG-Custom_8577,Pistol
8054,Galil-A4_71,Grenade
8055,Glock-Desert_3942,Pistol
8056,Vector-A1_8474,Equipment
8057,AWP-Gold_870,Rifle
8058,Kriss-Gold_2662,Rifle
8059,Thompson-Silenced_9026,Pistol
8060,DSR-Camo_4544,Grenade
8061,Intervention-Camo_2988,Equipment
8062,CheyTac-A4_4263,Equipment
8063,MP9-Long_7597,Shotgun
8064,Intervention-Gold_1786,SMG
8065,USP-Carbon_3507,Equipment
8066,Uzi-SD_328,Heavy
8067,MP9-Compact_510,Rifle
8068,AA12-Camo_2516,SMG
8069,Famas-Camo_9182,SMG
8070,SCAR-Short_8646,Shotgun
8071,Python-SD_8919,Grenade
8072,Vector_7321,SMG
8073,Kriss-Urban_2210,Rifle
8074,Deagle-Short_463,SMG
8075,Magnum-Gold_1844,Shotgun
8076,DSR-S_1704,Grenade
8077,AA12_6225,Shotgun
8078,Vector_2681,Sniper
8079,Famas-Diamond_5893,Pistol
8080,HK-Custom_2544,Grenade
8081,MP5-Long_135,SMG
8082,MP9-Desert_8259,Pistol
8083,Mac-S_2799,Shotgun
8084,L96-Urban_8163,Sniper
8085,Sig-Long_2863,Heavy
8086,R8-SD_9601,Rifle
8087,FAL-Custom_7737,Rifle
8088,L96-S_3717,Grenade
8089,Vector-Short_1316,Heavy
8090,AWP-Elite_4280,Shotgun
8091,Sig-A1_9373,Grenade
8092,Mossberg-Tactical_6837,SMG
8093,Vector-Long_9308,Pistol
8094,AK-Gold_1072,SMG
8095,Uzi-Gold_6825,Heavy
8096,Glock_8438,Grenade
8097,MP7-Silver_5720,Sniper
8098,Barrett-Camo_6871,Grenade
8099,Glock-Compact_5593,Equipment
8100,DSR-Silenced_85,SMG
8101,R8-A4_4155,Grenade
8102,AWP-Pro_958,Grenade
8103,Famas-Tactical_4841,Rifle
8104,Beretta-SD_2009,Sniper
8105,Glock-Long_6626,SMG
8106,Thompson-Urban_1488,Pistol
8107,MP7-Tactical_6775,Sniper
8108,M4-Silenced_3448,SMG
8109,UMP-Long_2151,Equipment
8110,Beretta-Silenced_558,Sniper
8111,M16-Long_9472,SMG
8112,AK-Compact_9194,Heavy
8113,AK-Tactical_1702,Rifle
8114,Mac-Camo_3926,Pistol
8115,Benelli-A1_6962,SMG
8116,USP-Urban_2848,Grenade
8117,Kriss-Pro_9832,Equipment
8118,Benelli-Urban_5309,Sniper
8119,M16-Silenced_9931,Shotgun
8120,SCAR-Silenced_9320,Sniper
8121,AWP-Camo_3411,SMG
8122,Famas-Pro_2425,Grenade
8123,MP5-Urban_7062,SMG
8124,Deagle-Silenced_6795,Equipment
8125,SG-Carbon_4257,Shotgun
8126,Beretta-Pro_3221,Equipment
8127,AA12-Silenced_5722,Heavy
8128,Beretta-Long_4121,Rifle
8129,UMP-Silenced_2779,Pistol
8130,P90-Silenced_908,Pistol
8131,Mac-A1_4206,Shotgun
8132,Spas_8340,Heavy
8133,CheyTac-Compact_8046,SMG
8134,MP5-S_2237,Grenade
8135,L96-Urban_8763,Rifle
8136,Python-Silver_1205,Heavy
8137,G36-Camo_8161,Rifle
8138,L96-Gold_2665,Sniper
8139,Thompson-A4_5155,Heavy
8140,Remington-Long_6780,Grenade
8141,M16-Custom_4933,Heavy
8142,Barrett-Long_8089,Sniper
8143,SCAR-Tactical_1352,Sniper
8144,M4-Silver_2113,Equipment
8145,Deagle-Long_5292,Grenade
8146,AK-Desert_2121,Shotgun
8147,CheyTac-Elite_9590,Sniper
8148,Mac-S_9090,Sniper
8149,FAL-Camo_6261,Shotgun
8150,Famas-Long_1711,Rifle
8151,Beretta-Custom_1255,SMG
8152,CheyTac-Camo_7890,Grenade
8153,Barrett-Carbon_8119,Heavy
8154,Mac-Carbon_6962,Rifle
8155,R8-Camo_267,SMG
8156,AWP-S_6706,Pistol
8157,AK-Carbon_8648,Pistol
8158,Beretta-SD_9663,Grenade
8159,FAL-Silenced_5861,Shotgun
8160,Python-Diamond_8342,Grenade
8161,Kriss-Carbon_2611,Sniper
8162,Deagle-Urban_8150,Sniper
8163,AA12-Custom_4108,Sniper
8164,AUG-Custom_7431,Rifle
8165,L96-Carbon_7011,Shotgun
8166,Vector-SD_9594,Grenade
8167,Remington-Urban_1909,SMG
8168,Thompson-Desert_4265,Sniper
8169,SCAR-Silenced_3687,Equipment
8170,MP5-S_1226,Shotgun
8171,Benelli-S_7119,Sniper
8172,SG-Diamond_5927,Grenade
8173,Barrett-Custom_1246,Grenade
8174,M4-A4_9006,Rifle
8175,M16_6687,Grenade
8176,Spas-Desert_194,Equipment
8177,Sig-Urban_3600,Sniper
8178,M16-Carbon_974,Grenade
8179,Barrett-Tactical_9812,Sniper
8180,Remington-SD_8346,Equipment
8181,Beretta-Short_5526,Pistol
8182,Sig-Compact_6274,Sniper
8183,Python-Short_1240,Pistol
8184,MP9-Silenced_3461,Pistol
8185,USP-Silver_1650,Pistol
8186,G36-Diamond_8259,Pistol
8187,Uzi-A4_4975,Shotgun
8188,Barrett-SD_6223,Heavy
8189,Kriss-Custom_3313,Pistol
8190,L96-Gold_3190,Equipment
8191,FAL-SD_7616,Shotgun
8192,G36-Silver_4997,Rifle
8193,USP-Urban_9889,SMG
8194,AA12-Silver_1872,Rifle
8195,AUG_8471,SMG
8196,FAL_6476,Heavy
8197,Thompson-S_4344,Equipment
8198,AUG-Long_5540,Pistol
8199,Intervention-SD_10,Equipment
8200,AA12-Desert_5138,Equipment
8201,Vector-Compact_4741,Sniper
8202,AUG_6234,Grenade
8203,MP9-Carbon_9955,Grenade
8204,SG-S_8749,Heavy
8205,SCAR-SD_458,Shotgun
8206,Intervention-Tactical_3623,Heavy
8207,Famas-Silver_865,Heavy
8208,Thompson-Diamond_5116,Shotgun
8209,Famas-Diamond_8719,Shotgun
8210,Famas-Camo_6851,SMG
8211,Kriss_7211,Pistol
8212,AA12-Urban_5956,SMG
8213,R8_4598,Equipment
8214,G36-A4_1645,Sniper
8215,Famas-A4_1194,Rifle
8216,FAL-A1_7133,Grenade
8217,M4-Pro_157,Equipment
8218,Thompson-A1_2570,Sniper
8219,M4-SD_2991,Pistol
8220,Mossberg-A1_3339,Heavy
8221,Python-Silver_9869,Heavy
8222,Magnum-Urban_3311,Equipment
8223,Mac-Compact_5876,Shotgun
8224,AUG-Elite_9026,Heavy
8225,SG-Silver_7739,Equipment
8226,Uzi-Carbon_3804,Shotgun
8227,AK-Silenced_2785,Equipment
8228,Benelli-Short_7237,Equipment
8229,G36-Diamond_9158,Pistol
8230,MP7-Camo_5506,Sniper
8231,Deagle-SD_4980,Heavy
8232,Galil-Elite_4646,Shotgun
8233,Benelli-A1_3936,Shotgun
8234,AWP-Elite_2397,Sniper
8235,HK-A1_2835,Grenade
8236,AA12-Silenced_7042,Sniper
8237,Intervention_6603,Rifle
8238,SCAR-Desert_3697,Pistol
8239,Deagle-A1_9469,Heavy
8240,AWP-Diamond_7581,Equipment
8241,Mossberg-A1_248,Pistol
8242,M16-Silenced_4711,Rifle
8243,DSR-Custom_9314,SMG
8244,Uzi-Gold_1679,Heavy
8245,M16-Long_6538,SMG
8246,Famas-Gold_8559,Equipment
8247,AA12-Camo_2063,SMG
8248,UMP-A1_9298,Shotgun
8249,L96-Tactical_5813,Heavy
8250,SG-Silenced_9893,Grenade
8251,Glock-Diamond_2571,Equipment
8252,Kriss-Long_3511,SMG
8253,FAL-Desert_3003,Rifle
8254,Benelli-Desert_8300,Rifle
8255,UMP-Custom_9130,Shotgun
8256,Barrett-Pro_6064,Pistol
8257,Remington-A1_8727,Pistol
8258,Galil-Silver_368,Sniper
8259,UMP-S_1473,Equipment
8260,HK-Urban_7398,Heavy
8261,Beretta-Camo_5226,Shotgun
8262,G36-Compact_9669,Shotgun
8263,Benelli-Elite_4949,Heavy
8264,Intervention-Short_6451,Heavy
8265,Magnum-Tactical_1187,Equipment
8266,AA12-A1_1092,Heavy
8267,Spas-Compact_6012,Shotgun
8268,AWP-Gold_23,Pistol
8269,MP7-Compact_7718,Heavy
8270,Python-S_9839,Heavy
8271,Mossberg-Pro_9351,Pistol
8272,Beretta-SD_9588,SMG
8273,Glock-Silver_7135,Heavy
8274,R8_4554,Shotgun
8275,Barrett-Custom_991,Grenade
8276,SCAR-Silver_7598,Heavy
8277,SCAR-A1_3713,SMG
8278,UMP-Compact_6737,Shotgun
8279,Mossberg-Desert_1394,Grenade
8280,DSR-S_7198,Equipment
8281,Magnum-Silenced_5407,Grenade
8282,Sig-S_9496,Pistol
8283,CheyTac-Custom_6569,Equipment
8284,Benelli-Short_8076,SMG
8285,Famas_3673,Sniper
8286,Sig-Compact_310,Shotgun
8287,Famas-S_8295,Grenade
8288,SCAR-Urban_250,Equipment
8289,P90-S_6335,Shotgun
8290,Thompson-Long_2473,Sniper
8291,R8-Urban_2048,Sniper
8292,UMP_8370,Heavy
8293,AWP-Tactical_4432,Heavy
8294,Deagle-Camo_558,Sniper
8295,FAL-Custom_7550,Pistol
8296,M4-Camo_9300,Rifle
8297,AK-Camo_6818,Shotgun
8298,Sig-Carbon_947,SMG
8299,AA12-Urban_2799,Shotgun
8300,R8-S_3593,Sniper
8301,Uzi-Elite_7100,Heavy
8302,M16-A4_208,Sniper
8303,Sig-Tactical_3133,Heavy
8304,AA12_631,Shotgun
8305,MP5-S_7608,Pistol
8306,Beretta-Pro_1148,Pistol
8307,FAL-Elite_1769,SMG
8308,DSR-Pro_314,Rifle
8309,P90-A1_9055,SMG
8310,Famas-Long_2471,Shotgun
8311,USP-Elite_5125,Pistol
8312,Benelli-Short_202,Rifle
8313,SCAR-Custom_6087,Sniper
8314,USP-Pro_1386,Pistol
8315,P90-Short_7375,Grenade
8316,Deagle-S_8022,SMG
8317,Glock-Compact_9524,Heavy
8318,AUG-Long_3758,SMG
8319,Thompson-Pro_1544,Heavy
8320,Remington-Urban_8540,Grenade
8321,Benelli_7591,Shotgun
8322,Beretta-Gold_1616,Sniper
8323,USP-Tactical_5718,Grenade
8324,CheyTac-Carbon_2785,Rifle
8325,Deagle-Elite_842,Heavy
8326,M16-Silver_5587,Grenade
8327,Magnum-Diamond_6141,Pistol
8328,Intervention-Short_9892,Pistol
8329,USP_839,Shotgun
8330,SCAR-Diamond_32,Sniper
8331,AWP-Silenced_8926,SMG
8332,Magnum-Elite_6061,Pistol
8333,Galil-Desert_5577,SMG
8334,M16-Desert_2153,Equipment
8335,AUG_9886,Equipment
8336,Kriss-Compact_6768,Pistol
8337,Vector-Desert_5535,Grenade
8338,R8-Carbon_4666,SMG
8339,AWP_3679,Heavy
8340,Python-Compact_224,Pistol
8341,AWP-Silver_4468,Pistol
8342,Sig-Tactical_7210,Grenade
8343,SCAR-A4_6015,Heavy
8344,Sig-SD_9499,Grenade
8345,CheyTac-Carbon_6916,Sniper
8346,UMP-Elite_6433,Sniper
8347,Beretta-Elite_6020,Grenade
8348,Spas-A1_6541,Heavy
8349,L96-A4_4302,Sniper
8350,UMP-SD_4308,Grenade
8351,R8-A1_3595,Rifle
8352,R8-Gold_8876,Sniper
8353,Magnum-Compact_138,Shotgun
8354,Barrett-A1_7900,Shotgun
8355,HK-Camo_1852,SMG
8356,Mac-Long_7113,Shotgun
8357,Sig-Camo_7321,Sniper
8358,L96-Urban_9110,SMG
8359,Thompson-Long_1632,Equipment
8360,Intervention-Tactical_6691,Equipment
8361,Barrett-Long_4265,Shotgun
8362,G36-SD_1051,Sniper
8363,Benelli-Carbon_9661,Sniper
8364,Magnum-Pro_3166,Shotgun
8365,Famas-Elite_9673,Grenade
8366,DSR_9650,Sniper
8367,P90-Silver_3154,Heavy
8368,AWP-Compact_9637,Grenade
8369,G36-Camo_781,Heavy
8370,HK-Elite_6365,Heavy
8371,Glock-Desert_3695,Sniper
8372,M4-Elite_7853,SMG
8373,Python-Carbon_3144,Shotgun
8374,DSR-Camo_6356,Grenade
8375,Thompson-SD_8167,Shotgun
8376,Deagle-Carbon_370,Pistol
8377,Vector-Camo_4910,Rifle
8378,AUG-A4_3146,Shotgun
8379,Glock-Compact_3453,Equipment
8380,Remington-A1_3253,Pistol
8381,Intervention-Gold_6103,Shotgun
8382,G36-Carbon_5845,Shotgun
8383,USP-S_2596,Shotgun
8384,Intervention-Elite_1700,Shotgun
8385,HK-Desert_5213,Heavy
8386,G36-Urban_3159,Equipment
8387,Mac-Urban_1093,Equipment
8388,Beretta-A4_6252,Sniper
8389,SCAR-Short_7016,Pistol
8390,AA12-S_9243,Pistol
8391,AUG-S_6654,Rifle
8392,Magnum-Short_8161,Grenade
8393,Remington-Elite_6849,Sniper
8394,Kriss-Short_8386,Shotgun
8395,Glock-Urban_496,Rifle
8396,MP9-Pro_7541,Sniper
8397,M16-Elite_6138,Equipment
8398,SCAR-Carbon_386,Equipment
8399,G36-SD_1125,Equipment
8400,Python-Gold_8456,Pistol
8401,Remington-Gold_1617,Sniper
8402,G36-Diamond_7369,Grenade
8403,SCAR-Silver_5583,Pistol
8404,Famas-Long_3266,Heavy
8405,SG-Elite_286,Equipment
8406,Remington-Diamond_4079,SMG
8407,Python-Custom_5072,Pistol
8408,UMP-Compact_4694,Grenade
8409,UMP-Long_1431,SMG
8410,AUG-A4_2190,Heavy
8411,Glock-Carbon_9992,Rifle
8412,AUG-Desert_8827,Rifle
8413,L96-Diamond_7208,SMG
8414,FAL-Desert_3420,Heavy
8415,SCAR-Tactical_9799,Shotgun
8416,HK-A4_1704,Heavy
8417,Beretta-Short_9419,Equipment
8418,SCAR-A4_8973,Grenade
8419,Mossberg-Pro_1986,Sniper
8420,L96-S_7607,Pistol
8421,Mossberg-Desert_6833,Rifle
8422,Intervention-Long_3870,Sniper
8423,AA12-A1_5982,Sniper
8424,Famas-Urban_8973,Shotgun
8425,Mossberg-Long_4359,Pistol
8426,HK-Camo_6791,Rifle
8427,Spas-A4_333,Pistol
8428,Kriss_3133,Grenade
8429,DSR-Pro_3261,Shotgun
8430,M4-Long_6831,Heavy
8431,Beretta-Custom_3555,Heavy
8432,Uzi-Silver_6566,Sniper
8433,MP7-Custom_8289,Shotgun
8434,L96-Desert_1288,SMG
8435,R8-Carbon_3235,Sniper
8436,M4-Camo_35,Grenade
8437,CheyTac_7117,Equipment
8438,SCAR-Carbon_2043,Rifle
8439,UMP-Urban_7343,Grenade
8440,SCAR-Elite_2368,Shotgun
8441,Remington-Diamond_9391,Rifle
8442,Magnum-Gold_7440,Equipment
8443,MP7-S_4712,SMG
8444,AWP-Desert_4956,Pistol
8445,Thompson-Pro_3781,SMG
8446,Thompson-Urban_7572,Rifle
8447,CheyTac-Long_9680,Shotgun
8448,Mossberg-Short_707,SMG
8449,DSR-Diamond_5654,SMG
8450,Vector_9967,Pistol
8451,MP5-Custom_5969,Equipment
8452,Intervention-Compact_2882,Shotgun
8453,Glock-Diamond_3339,Equipment
8454,Python-Carbon_4270,Grenade
8455,SG-Carbon_9269,Equipment
8456,Galil-Urban_5969,Shotgun
8457,AA12-S_6744,Heavy
8458,UMP-Silenced_667,Grenade
8459,Benelli-Silver_1277,Sniper
8460,Magnum_3157,Rifle
8461,Vector-Compact_2384,SMG
8462,MP5-Gold_2886,Equipment
8463,AA12-Carbon_5384,Sniper
8464,SG-S_2238,Rifle
8465,Remington-Desert_8215,Sniper
8466,Barrett-Silver_1207,Equipment
8467,Uzi-A4_4757,Shotgun
8468,UMP-Silenced_6810,Sniper
8469,Famas-Compact_5534,Sniper
8470,Kriss-Compact_2915,Equipment
8471,AUG-Urban_3438,Pistol
8472,Uzi_2217,Shotgun
8473,Famas-A1_8213,Equipment
8474,Glock-A4_1084,Rifle
8475,Galil-Pro_6033,Equipment
8476,R8-Desert_7208,Sniper
8477,Intervention-Desert_5790,Heavy
8478,UMP-S_406,Shotgun
8479,M16-Desert_7631,SMG
8480,Intervention-Urban_358,Shotgun
8481,Glock-Desert_8033,SMG
8482,Famas-S_7357,Pistol
8483,FAL-A1_637,Equipment
8484,Thompson-Desert_8106,Pistol
8485,M4-Diamond_7746,Sniper
8486,Python-Gold_9334,Grenade
8487,SCAR-A1_6593,SMG
8488,DSR-Pro_3272,Rifle
8489,AUG_4531,Equipment
8490,Mossberg_405,Shotgun
8491,Mossberg-Silver_5281,Pistol
8492,MP9_7937,Shotgun
8493,SG-S_1505,Equipment
8494,Vector-Urban_8550,Rifle
8495,Intervention-Silenced_703,Heavy
8496,Thompson-Custom_904,SMG
8497,L96-Pro_1150,Sniper
8498,Kriss-Diamond_3679,Heavy
8499,Deagle-Silenced_4988,Pistol
8500,AWP-Pro_6186,Heavy
8501,AK-S_677,Equipment
8502,SG-Short_2358,Sniper
8503,Glock-Tactical_7998,Equipment
8504,M16_1602,Rifle
8505,MP5-Carbon_2446,Rifle
8506,Remington-Silenced_734,Grenade
8507,Thompson_8260,Heavy
8508,SG-S_1433,Shotgun
8509,HK-Long_7739,SMG
8510,M4-A4_8481,Shotgun
8511,Mac-Urban_1705,SMG
8512,R8-Compact_2673,Sniper
8513,Barrett-Long_4219,Pistol
8514,M4-Custom_4705,Shotgun
8515,MP9-A4_5712,Sniper
8516,Barrett-A4_8538,Grenade
8517,UMP-Custom_7508,Equipment
8518,Mossberg-A4_8093,Shotgun
8519,M16-A1_67,Pistol
8520,Remington-Urban_7745,Rifle
8521,CheyTac-Short_7041,Rifle
8522,Thompson-Silver_5485,Sniper
8523,Glock-Carbon_9517,Shotgun
8524,MP9-Short_4337,Equipment
8525,R8-Long_3457,Sniper
8526,M16-Desert_9237,Equipment
8527,UMP-Silenced_8762,Rifle
8528,Deagle-Short_7457,Sniper
8529,Mossberg-Pro_9748,Rifle
8530,CheyTac-Diamond_6681,Grenade
8531,Uzi-Silenced_8434,Equipment
8532,Sig-Urban_8828,Pistol
8533,Magnum-Carbon_4716,Equipment
8534,Mossberg-Pro_4348,SMG
8535,Magnum-Pro_4583,Pistol
8536,Barrett-Custom_8865,Grenade
8537,Glock-S_195,Equipment
8538,Python-S_223,SMG
8539,Mac-SD_9013,Pistol
8540,L96-Silenced_8832,Rifle
8541,USP-A1_2848,Sniper
8542,Galil-Carbon_1576,Equipment
8543,Spas-Tactical_2650,Equipment
8544,Python-Carbon_8833,Pistol
8545,MP9-Elite_7577,Pistol
8546,M16-S_6865,Equipment
8547,Famas-Camo_2781,Rifle
8548,DSR-Compact_7868,Shotgun
8549,R8-Tactical_1900,Heavy
8550,Beretta-Custom_9809,Equipment
8551,HK-Camo_9574,Pistol
8552,MP5-Carbon_9243,Equipment
8553,Deagle-Silenced_9062,Grenade
8554,Uzi-Pro_9365,Shotgun
8555,Vector_3128,Grenade
8556,Remington-Short_9003,Sniper
8557,MP9-Short_1198,Rifle
8558,MP7-S_3504,Pistol
8559,Thompson-Tactical_4050,SMG
8560,Deagle-Silver_8253,Sniper
8561,Intervention-Diamond_2833,SMG
8562,M16-Tactical_6406,Grenade
8563,AWP-Urban_6082,Heavy
8564,Intervention-Custom_9413,Rifle
8565,Kriss-Silver_181,Equipment
8566,Mossberg-Silenced_8879,Pistol
8567,Kriss-Camo_3897,Grenade
8568,L96-Tactical_9970,SMG
8569,Famas-A4_4555,Rifle
8570,SCAR-Custom_459,Heavy
8571,M16-Desert_6582,Shotgun
8572,AUG-Compact_9909,Rifle
8573,MP5-Desert_2619,SMG
8574,Benelli-Diamond_3718,Sniper
8575,AWP-Carbon_4289,Sniper
8576,G36-Desert_5457,Equipment
8577,Vector-Camo_5969,Pistol
8578,FAL-Carbon_8764,Heavy
8579,Intervention-S_4565,Grenade
8580,USP-Elite_4361,Equipment
8581,UMP-Pro_759,Sniper
8582,FAL-Urban_444,Rifle
8583,Mac-Silver_1561,SMG
8584,Uzi-Silenced_3534,Sniper
8585,MP5_1405,Heavy
8586,L96-Gold_6128,Pistol
8587,UMP_559,Heavy
8588,Magnum-Tactical_2711,Shotgun
8589,Intervention-Diamond_4977,Sniper
8590,SCAR-Pro_3450,Shotgun
8591,Intervention-Long_2390,SMG
8592,Sig-Compact_2595,Heavy
8593,Galil_9706,Sniper
8594,M16-Diamond_7926,Sniper
8595,SCAR-Silenced_446,Grenade
8596,Famas-Desert_6144,Heavy
8597,Sig-Silver_8208,Pistol
8598,Sig-Tactical_2873,Sniper
8599,Uzi-Silver_3813,Sniper
8600,FAL-SD_3446,Equipment
8601,M16-Silenced_8087,Grenade
8602,Beretta-Long_2928,Rifle
8603,AA12-S_5290,Sniper
8604,Uzi-Tactical_6050,Sniper
8605,SG-Gold_478,Pistol
8606,Remington-Gold_6498,Shotgun
8607,Mossberg-Gold_3950,SMG
8608,Python-Elite_810,Equipment
8609,USP-Camo_5147,SMG
8610,Benelli-A4_6315,SMG
8611,Vector-Elite_2089,Pistol
8612,Spas-S_3890,Heavy
8613,Mac-Urban_9043,Heavy
8614,R8-A1_7029,Shotgun
8615,Barrett-Long_934,SMG
8616,Uzi-Custom_6170,Rifle
8617,Intervention-S_2290,Grenade
8618,USP-Tactical_5382,Pistol
8619,Intervention-Diamond_9281,Pistol
8620,USP-Gold_7645,Equipment
8621,Deagle-Silenced_3827,Heavy
8622,AWP-Long_3978,Rifle
8623,AUG-SD_1811,Equipment
8624,AA12-SD_4898,Rifle
8625,DSR-Urban_5638,Pistol
8626,HK-Gold_5894,Heavy
8627,M16-A4_4552,Shotgun
8628,Spas-Tactical_8519,Heavy
8629,R8-Carbon_8700,SMG
8630,Barrett-SD_7591,Equipment
8631,Kriss-Carbon_1573,Shotgun
8632,AUG-Elite_9560,Sniper
8633,MP7-Urban_4731,Shotgun
8634,USP-Compact_8803,Sniper
8635,R8-Custom_4745,Rifle
8636,Spas-Desert_2478,Grenade
8637,CheyTac_31,Heavy
8638,AK-Elite_6575,Pistol
8639,R8-Silver_2701,Equipment
8640,USP-A1_6967,Pistol
8641,Deagle-Urban_6365,Shotgun
8642,MP5-A4_6991,Shotgun
8643,Vector-A1_8061,SMG
8644,M4-SD_7876,Heavy
8645,R8-Short_8433,Grenade
8646,Magnum-Gold_90,Pistol
8647,Deagle-Long_3500,Rifle
8648,Vector-S_9807,Pistol
8649,Mossberg-Compact_2645,Grenade
8650,MP9-A1_53,Sniper
8651,Deagle-Gold_7498,Sniper
8652,HK-Desert_1095,Heavy
8653,Beretta-Custom_8574,Pistol
8654,Benelli-Desert_9914,Shotgun
8655,Uzi-Pro_4196,Rifle
8656,AWP-Pro_6278,SMG
8657,Mossberg-Gold_4327,Grenade
8658,Intervention-Elite_7346,Heavy
8659,G36-Gold_6582,SMG
8660,L96-S_5093,Shotgun
8661,Galil-Silenced_2451,Sniper
8662,AA12-Compact_4207,Shotgun
8663,Kriss-SD_7245,Rifle
8664,M16-SD_8117,Shotgun
8665,M4-Silver_6813,SMG
8666,Famas-Camo_6854,Shotgun
8667,AWP-Long_2062,Heavy
8668,HK-Gold_9785,Rifle
8669,Beretta-Elite_3642,SMG
8670,Benelli-Gold_5389,Shotgun
8671,P90-Desert_4983,Sniper
8672,Thompson-A4_175,SMG
8673,AA12-Custom_4432,Heavy
8674,MP5-Long_9315,Sniper
8675,Benelli-Camo_8428,Sniper
8676,L96-Carbon_1783,Equipment
8677,L96-Long_1160,Pistol
8678,Spas-Desert_902,Shotgun
8679,Uzi-Long_8174,Grenade
8680,Magnum-Silver_7367,SMG
8681,MP5-Urban_817,Heavy
8682,G36-Long_6633,Equipment
8683,Vector-Custom_5449,Sniper
8684,Vector-Compact_1498,Heavy
8685,Uzi-Silver_8993,SMG
8686,MP7-Carbon_4096,Pistol
8687,MP5-S_5355,Rifle
8688,SG-Custom_6393,Pistol
8689,Vector-Elite_5851,Equipment
8690,Thompson-Gold_782,Grenade
8691,MP9-Compact_88,Sniper
8692,M4-A4_9335,Sniper
8693,M16-A1_7674,Pistol
8694,Kriss-Silenced_9549,Sniper
8695,M16-Custom_2516,SMG
8696,Sig-Custom_554,Grenade
8697,CheyTac-Long_3708,Equipment
8698,G36-Tactical_4550,SMG
8699,L96-Compact_3513,Grenade
8700,Glock_3105,Pistol
8701,SG-Silver_8463,Equipment
8702,Spas_6321,Sniper
8703,FAL_7467,Equipment
8704,Thompson-Carbon_8911,Heavy
8705,USP-Tactical_6594,Pistol
8706,Python-Urban_5215,Sniper
8707,FAL-Gold_8758,Sniper
8708,M4-Silver_7592,Sniper
8709,AA12-Diamond_703,Equipment
8710,Famas-Elite_5560,Shotgun
8711,AWP-Urban_6279,Rifle
8712,SG-SD_3037,Shotgun
8713,Uzi_5876,Equipment
8714,Mac-S_3575,Heavy
8715,USP-Long_9124,Pistol
8716,AWP-Elite_1393,SMG
8717,USP-Urban_9324,Heavy
8718,Kriss-SD_987,Heavy
8719,Kriss-S_7292,Equipment
8720,Famas-SD_4419,Sniper
8721,Barrett-Elite_1335,Sniper
8722,AA12-Carbon_8151,Shotgun
8723,USP-Camo_6175,Heavy
8724,Mac-Pro_6673,Grenade
8725,Deagle-SD_5475,SMG
8726,Thompson-Long_1229,Rifle
8727,Glock-Carbon_781,Shotgun
8728,Remington-Gold_1184,Pistol
8729,M16-Silver_5782,Grenade
8730,HK-Custom_2225,Pistol
8731,Benelli-A1_2220,Grenade
8732,M4_4583,Pistol
8733,Mossberg-Elite_9215,Sniper
8734,Vector-A1_996,Equipment
8735,MP7-Carbon_4312,Rifle
8736,M16-Silenced_6098,SMG
8737,SG-Elite_1952,SMG
8738,MP5-Silver_7871,Heavy
8739,Galil-Pro_6288,Equipment
8740,MP5-Diamond_1577,Sniper
8741,Spas-Silenced_9439,Heavy
8742,Barrett-Silver_413,SMG
8743,AUG-Compact_5630,Shotgun
8744,SG-Tactical_8836,Pistol
8745,HK-Gold_3510,SMG
8746,Python-Camo_1762,Equipment
8747,DSR-Silenced_5692,Heavy
8748,AA12-Silenced_4573,Heavy
8749,G36-Short_6801,SMG
8750,Mac-Custom_7049,SMG
8751,MP5-Compact_6623,Heavy
8752,M16-Long_5901,Sniper
8753,Vector-Short_9729,Shotgun
8754,M16-Urban_4472,Shotgun
8755,G36-S_5772,Pistol
8756,Glock-Desert_3986,SMG
8757,AWP-Camo_4614,Equipment
8758,SCAR-Compact_718,Sniper
8759,UMP-Long_7737,Rifle
